objectID,creator,post_comment,est_depth,photo_time,alternative_loc,location_longitude,location_latitude,photo_date,guessSource,guessCause,image1
704,,,8.0,07:35,FAR ROCKAWAY,-73.7622302999987,40.5957076999993,1/2/2022,,,
705,,,8.0,07:39,FAR ROCKAWAY,-73.7623236999988,40.5962310999993,1/2/2022,,,
706,,,8.0,07:43,FAR ROCKAWAY,-73.7614584999988,40.5961854999993,1/2/2022,,,
707,,,8.0,07:46,FAR ROCKAWAY,-73.7620356999987,40.5955527999993,1/2/2022,,,
708,,,8.0,07:52,FAR ROCKAWAY,-73.7620356999987,40.5955527999993,1/2/2022,,,
709,,,8.0,07:55,FAR ROCKAWAY,-73.7618931999988,40.5958244999993,1/2/2022,,,
710,,"I heard a pulsating sound from our plumbing that woke me up because it was nothing I'd heard before. It does not yet seem to have done anything or had any other impact on our home, but I won't know for sure until later when the water receds. I have videos, stills and audio of the sound from what I think was our drain.",6.0,07:45,"Broad Channel, Jamaica Bay, Queens",-73.8220077999987,40.6047188999993,1/2/2022,,,
711,,,20.0,08:25,Broad Channel,-73.8170198999988,40.6082731999993,1/2/2022,,,
712,,,,08:27,Broad channel,-73.8170794999988,40.6088942999993,1/2/2022,,,
713,,I have more pictures if needed.,3.0,09:17,"Broad Channel, Queens, NY",-73.8220092999988,40.6047657999993,1/4/2022,,,
714,,Ice chunks!,6.0,09:30,"Howard Beach, Queens",-73.8336491734786,40.6581820073286,1/4/2022,"roads_streets,sidewalks,parking_lots,property,other. Vehicles",,
715,,regularly floods every full and new moon...  water comes UP through manhole covers... I believe there are pipes that connect Jamaica Bay to the ocean and that these are the cause of the problem,,09:30,Far Rockaway,-73.7656429409783,40.5955575709865,1/4/2022,,,
716,JBEditor,,6.0,09:45,Hamilton Beach,-73.8290908829632,40.6521075868534,1/4/2022,,,
717,JBEditor,,8.0,09:13,Hamilton/Howard Beach,-73.8311612575752,40.6586883088887,1/4/2022,,,
718,JBEditor,,3.0,07:30,Hamilton Beach,-73.8300686300872,40.6538512514224,1/2/2022,,,
719,JBEditor,,8.0,07:25,Hamilton Beach,-73.8300869340682,40.653425441123,1/2/2022,,,
720,JBEditor,,5.0,09:50,Howard Beach,-73.8334080267199,40.656624848687,1/4/2022,,,
721,JBEditor,,4.0,09:50,Howard Beach,-73.8329703217316,40.6584392933145,1/4/2022,,,
722,JBEditor,,2.0,09:45,Howard Beach,-73.833935532547,40.654834288939,1/4/2022,,,
723,JBEditor,,3.0,09:45,Howard Beach,-73.8333835620405,40.6549377331814,1/4/2022,,,
724,JBEditor,,5.0,07:00,Hamilton Beach,-73.8308104408761,40.6518220906186,1/2/2022,,,
725,JBEditor,,4.0,09:25,Far Rockaway,-73.7621505139453,40.5961193483059,1/4/2022,,,
726,,I'm watching to make sure my car is safe.,4.0,08:55,Broad Channel,-73.5820508609272,40.7795943499391,1/17/2022,,,
727,,This was taken nearly 3 hours post high tide. ,5.0,10:17,Hamilton Beach ,-73.8301360205888,40.6533410449761,1/17/2022,,,
728,,"""Was really expecting much worse on 164th Avenue this time. Luckily, I think Mother Nature was merciful on us. No water in the basement. Hope the neighbors were lucky too. Residual water with high levels still in the canal.""",3.0,10:20,Hamilton Beach,-73.8290908829632,40.6521075868534,1/17/2022,,,
729,,"""Hour and a half after high tide .
164th/calhoun..
Isnt January  usually a super moon event too,if yes this explains it""

""And anyone who drives to work is going to be very late or not going at all, myself included.""",3.0,09:12,Hamilton Beach ,-73.8300907478334,40.6514094402207,1/17/2022,,,
730,,,3.0,10:09,Far Rockaway ,-73.7665754735265,40.5960360881392,1/4/2022,,,
731,,,2.0,09:58,Far Rockaway ,-73.76887692314,40.5945997182238,1/4/2022,,,
732,,,3.0,09:31,Far Rockaway ,-73.766387391235,40.5954761696293,1/4/2022,,,
733,,,2.0,09:25,Far Rockaway ,-73.7665572314364,40.5953545129044,1/4/2022,,,
734,,,2.0,11:00,City Island,-73.7895037096419,40.8492528167424,1/17/2022,,,
736,,,,13:59,,-73.5820508609272,40.7795943499391,2/23/2022,,,
743,,,,12:39,Dallas,-73.5820508609272,40.7795943499391,3/9/2022,"roads_streets,sidewalks,parking_lots,property,other. test",,
746,,A few homes in that block was flooded that night. Maria is working on getting the information. She has more photos,6.0,02:17,Canarsie Brooklyn,-73.8906219293785,40.6447848401241,4/19/2022,,other. Seems that water was coming up from ground even with 3 sump pumps,
747,,"Upon approaching my home coming from work I discovered at least 2 feet of water settle in front of my door. Upon further investingation the was also 2 feet of water rising in my family room down stairs. This is not the first, second or 10th time this has happened. We are suffering over here in Canarsi and the City needs to be aware of what we are dealing with.

I called 311 and DEP came out but left immidiatly and did nothing. My wife and I had to pull as much water out aas we could. The water reached up to the outlets and tripped the GFI outlets shutting off our pumps. We were up until 5am pulling out water.    ",24.0,01:30,Canarsie Brooklyn Avenue K ,-73.8907995594302,40.6444537058843,4/18/2022,,"Storm_drain_Water_bubbling_up_f,other. Coming up from the floor",
748,,,,20:05,Beach 29th Street ,-73.5820508609272,40.7795943499391,5/15/2022,,,
750,,No rain. ,6.0,19:43,FAR ROCKAWAY,-73.5820508609272,40.7795943499391,7/12/2022,,,
751,,,8.0,19:47,FAR ROCKAWAY,-73.5820508609272,40.7795943499391,7/12/2022,,,
752,,Hamilton Beach/Howard Beach High Tide Pictures Facebook Page  ,,18:30,"Hamilton Beach, Queens",-73.830071595576,40.6513767784031,7/11/2022,,,
753,,,8.0,19:58,FAR ROCKAWAY,-73.7614206376983,40.5960823799498,8/10/2022,,,
754,,,8.0,20:03,FAR ROCKAWAY,-73.7623130999987,40.5962759999993,8/10/2022,,,
755,,,6.0,18:22,FAR ROCKAWAY,-73.7620153999988,40.5957912999993,9/7/2022,,,
756,,,5.0,19:22,Hamilton Beach,-73.8300505999988,40.6532508999993,9/8/2022,,,
757,,,4.0,04:50,Brooklyn ,-73.9733540271226,40.6494545675931,9/13/2022,,,
758,,The city sewer has backed up into the basements on my block again. Basements are flooded all over my neighborhood due to city sewer insufficiency. Kensington needs to be included in city plans to improve sewer system and add rain gardens.,,05:00,"Kensington, Brooklyn",-73.9713453566522,40.6454505727838,9/13/2022,,,
759,,,6.0,04:30,"Greenwood Heights, Brooklyn",-73.9922901477944,40.661457705549,9/13/2022,,other. City Sewer backup,
760,,sidewalks at corners under water and sewer back up into homes of everyone I spoke to including myself on the Avenue.   Most people got a few inches of water in their basements. It happens every time there is a powerful storm,2.0,04:11,"10th Avenue - Dyker Heights Brooklyn NY, 11228",-74.017621072743,40.6209215653281,9/13/2022,,,
761,,"Sorry the picture quality is not great, I had to capture a still from a video.",24.0,04:00,Gowanus Brooklyn,-73.5820508609272,40.7795943499391,9/16/2022,,,
762,,,1.0,06:00,"Park Slope, Brooklyn",-73.9829677035953,40.6660011972608,9/13/2022,,,
763,,The flooding was caused by 2 things: a water main along the service road of Queens Blvd. westbound which was not fixed for 2 weeks previous to that so water was coming out from the roadway and a heavy rain storm which added to the burden that the existing catch basins were handling (the water from the water main break + the additional storm waters). The flooding was akin to Ida where water not only went over the curb but seeped into the vestibule of the nearby buildings.,5.0,05:00,Elmhurst,-73.881706601885,40.7379460477913,9/13/2022,,,
764,,Water was nearly up to the dunes whereas there is usually several yards of beach between the ocean and dunes,,14:45,"Rockaway Beach, Queens",-73.8431258107292,40.5748622853611,10/3/2022,,,
765,,"Lots of people were walking in the street because it was too flooded to get onto the sidewalks, which creates safety and accessibility concerns",,15:50,"Arverne, Queens",-73.8009031935842,40.5964649610076,10/3/2022,,,
766,,"Took a salinity measurement, it was ~15%. So mostly bay/ocean water not rain. The water was also oily. Could have been deeper than 12"", that's just a best guess for the deepest area as I didn't venture closer to the bay without waders. ",12.0,14:11,"Rockaways, Queens",-73.8102507652103,40.5905161818201,10/2/2022,,,
767,,,5.0,02:40,"Arverne, Queens",-73.8012688298713,40.5987726647691,10/2/2022,,,
768,,"Took a salinity measurement here, it was 20-25%. So mostly tide water. Near the Beach 36 St. subway stop and Lighthouse Elementary School.",6.0,15:00,"Edgemere, Queens",-73.7682572490386,40.5951485659359,10/2/2022,,,
769,,"I live in Park City Estates in a ground floor unit. 5 ground floor units, including mine, flooded on September 13, 2022. The cooperative and the city have not done anything to fix recurring flooding issues. ",,05:00,Rego Park,-73.8590434444412,40.7344458069347,9/13/2022,,,
770,,Cars flooded in front of our home and neighboring homes.  Flooded basements and homes in our area.  There was a house fire also caused by flooding.  Tow trucks all over removing cars.,24.0,06:30,Howard Beach,-73.8390452062988,40.6551655973174,12/23/2022,,"Overland_flooding_Water_coming_,other. Plus rain water compounded by blocked storm drains and low coastal area.   ",
771,,"During Hurricane Ida on September 1, 2021, all of Ardsley Street was covered with 18 inches of water, and every house with a basement was completely flooded.  My basement is below street level, and was filled with 3 feet of water.  At the end of the Ardsley St is a large grassy area that is part of someone's backyard.  That grassy area filled with water from the heavy rain, and turned into a small lake.  Eventually it spilled over into the street, overwhelming the storm drains.  Adding a storm drain on that property might mitigate the problem entirely.  ",36.0,21:30,Staten Island,-74.1426624889219,40.5705785102074,9/1/2021,,,
772,,"Howard Beach Motor Boat Club at the end of Russell Street, Howard Beach Queens. 
This is a location of a flood sensor.",4.0,09:33,"Hamilton Beach, Queens",-73.8318136165988,40.6541765300415,2/21/2023,,,
773,,"Photo of 160th Ave Howard Beach, Queens NY between 102nd Street and 101sy Street on 2-20-2023.",6.0,08:23,Howard Beach Queens NY,-73.8310899649891,40.6587000147713,2/20/2023,,,
774,,Picture of 160th Ave viewed from 101st Street Howard Beach Queens,5.0,09:29,Howard Beach Queens NY,-73.8320299954303,40.658570011453,2/21/2023,,,
775,,Picture taken fro 102nd Street looking down 160th Avenue toward 101st Street.,5.0,09:31,"Howard Beach, Queens NY",-73.8310899649891,40.6587000147713,2/21/2023,,,
776,,,24.0,21:57,East Elmhurst,-73.88616,40.76584,4/30/2023,,,
777,,"This is located on rutland and Kingston Brooklyn ny 11203
This is not a normal way to live on this block it all ways happens when it rains, (when it a light or Harvey)
Please please get this fixt 


The st gets water and all the homes as well water get back up from the sewers as well ",12.0,18:30,Brooklyn ,-73.9427151897719,40.6598741240545,6/2/2023,"roads_streets,sidewalks,property,other. Homes ","Rainfall_Water_pooling_from_dir,Storm_drain_Water_bubbling_up_f,Broken_pipes_water_main_break,other. Every time it rain this place over flows and all the homes get water back in there hone from this as well ",
778,,,4.0,21:49,,-73.942680244335,40.6599219691991,6/12/2023,,,
779,,"This is not stop 
This location all way over follow  with water and it not only in the st is all  so back up in to the hine where there are small kids and babys this should be take care.
No excuse 
This 100%a danger and NYC should take care of this ASAP",4.0,15:01,,-73.9430309659912,40.6597746519904,6/16/2023,,,
